id_img,image,row,col,idx,x,y,value,value_normalized,saliency_log,log_lik_saliency
8,1251,14,3,54,540.5,100.5,0.5738990890147558,0.0053011375102313,-5.239833856880676,-12.617592765108547
8,1251,15,3,55,580.5,100.5,0.42383832473087446,0.0039150179613661375,-5.54293536171691,-12.920694269944782
8,1251,16,3,56,620.5,100.5,0.2593969179311512,0.002396063625129504,-6.033928044352997,-13.411686952580869
8,1251,17,3,57,660.5,100.5,0.21571109876707215,0.00199253530618156,-6.218347427917842,-13.596106336145715
8,1251,18,3,58,700.5,100.5,0.16592319538919453,0.001532641699092296,-6.480762431725354,-13.858521339953226
8,1251,19,3,59,740.5,100.5,0.1438658266865109,0.0013288965689030553,-6.623406328537697,-14.00116523676557
8,1251,20,3,60,780.5,100.5,0.07213187071280654,6.662860646377183e-4,-7.313791453160918,-14.69155036138879
8,1251,1,4,61,20.5,140.5,0.09038660423515897,8.349060441200888e-4,-7.0881913614563645,-14.465950269684237
8,1251,2,4,62,60.5,140.5,0.16934605382785609,0.0015642588311085728,-6.460343157515307,-13.838102065743179
8,1251,3,4,63,100.5,140.5,0.15651058960155703,0.0014456969407454457,-6.539163761758193,-13.916922669986064
8,1251,4,4,64,140.5,140.5,0.15934076651995957,0.0014718394408990726,-6.521242340100788,-13.899001248328661
8,1251,5,4,65,180.5,140.5,0.14681843679145704,0.0013561699911475284,-6.6030907351179255,-13.980849643345799
8,1251,6,4,66,220.5,140.5,0.15283007674901386,0.0014116998407099667,-6.562960739909738,-13.94071964813761
8,1251,7,4,67,260.5,140.5,0.1782235841846949,0.0016462610682155309,-6.409248581639768,-13.78700748986764
8,1251,8,4,68,300.5,140.5,0.22327671746030572,0.0020624193429582354,-6.1838755469646065,-13.561634455192479
8,1251,9,4,69,340.5,140.5,0.28262107636404205,0.002610586456353212,-5.9481803869671115,-13.325939295194985
8,1251,10,4,70,380.5,140.5,0.4335946319016428,0.004005137508328808,-5.520177364886722,-12.897936273114595
8,1251,11,4,71,420.5,140.5,0.6611529989815311,0.006107106684765613,-5.098302155634578,-12.47606106386245
8,1251,12,4,72,460.5,140.5,0.5201756668151506,0.004804891298916966,-5.338120859309641,-12.715879767537514
8,1251,13,4,73,500.5,140.5,0.6058817808208271,0.005596563396866524,-5.185602548750122,-12.563361456977994
8,1251,14,4,74,540.5,140.5,0.5933744917987442,0.005481032878949004,-5.206461714222593,-12.584220622450466
8,1251,15,4,75,580.5,140.5,0.42045651671173323,0.0038837800143370744,-5.5509463691022445,-12.928705277330117
8,1251,16,4,76,620.5,140.5,0.26560624979664743,0.002453419565739492,-6.010272486448579,-13.388031394676451
8,1251,17,4,77,660.5,140.5,0.21712594165046517,0.0020056042878611,-6.2118098731781695,-13.589568781406042
8,1251,18,4,78,700.5,140.5,0.17922680268275362,0.0016555278527649662,-6.40363537673616,-13.781394284964033
8,1251,19,4,79,740.5,140.5,0.15765865707266058,0.0014563017032408728,-6.531855136909114,-13.909614045136987
8,1251,20,4,80,780.5,140.5,0.09273167512183558,8.565675931266479e-4,-7.0625773254778155,-14.440336233705688
8,1251,1,5,81,20.5,180.5,0.10451427547677808,9.654041218914536e-4,-6.94296376512668,-14.320722673354553
8,1251,2,5,82,60.5,180.5,0.20029865829328405,0.0018501697442147864,-6.292477890471396,-13.670236798699268
8,1251,3,5,83,100.5,180.5,0.19459626082034465,0.001797496384523724,-6.3213604797626255,-13.699119387990498
8,1251,4,5,84,140.5,180.5,0.19131041313001365,0.0017671448283398238,-6.338390126162474,-13.716149034390346
8,1251,5,5,85,180.5,180.5,0.18934254365025477,0.0017489675095148395,-6.348729659724944,-13.726488567952817
8,1251,6,5,86,220.5,180.5,0.18682061943722847,0.0017256723565871957,-6.362138532505556,-13.73989744073343
8,1251,7,5,87,260.5,180.5,0.200664343922185,0.0018535476025202374,-6.290653853199777,-13.66841276142765
8,1251,8,5,88,300.5,180.5,0.2332573311778215,0.002154610821853738,-6.140145164842639,-13.517904073070511
8,1251,9,5,89,340.5,180.5,0.2831881638061869,0.0026158246743059462,-5.94617586815841,-13.323934776386283
8,1251,10,5,90,380.5,180.5,0.40531519315715897,0.003743918774293115,-5.587622415502472,-12.965381323730345
8,1251,11,5,91,420.5,180.5,0.5527379260312593,0.005105670681656063,-5.27740345858907,-12.655162366816942
8,1251,12,5,92,460.5,180.5,0.5462988768919752,0.00504619282992941,-5.289121215080144,-12.666880123308015
8,1251,13,5,93,500.5,180.5,0.5395671270251785,0.004984011285453299,-5.301520233163012,-12.679279141390884
8,1251,14,5,94,540.5,180.5,0.5505798820499838,0.005085736710480907,-5.281315380824964,-12.659074289052835
8,1251,15,5,95,580.5,180.5,0.3956870359770518,0.003654982955855953,-5.611663849031774,-12.989422757259646
8,1251,16,5,96,620.5,180.5,0.2622189357588778,0.002422130759312946,-6.02310764715291,-13.400866555380784
8,1251,17,5,97,660.5,180.5,0.23270211926256454,0.0021494822987972733,-6.142528257094517,-13.52028716532239
8,1251,18,5,98,700.5,180.5,0.19594387411710312,0.0018099443628068,-6.314459172957622,-13.692218081185494
8,1251,19,5,99,740.5,180.5,0.1735184016163229,0.0016027990375499935,-6.436003779682879,-13.813762687910751
8,1251,20,5,100,780.5,180.5,0.1135004391030862,0.0010484098104947914,-6.860480728971251,-14.238239637199124
8,1251,1,6,101,20.5,220.5,0.11094171037602638,0.0010247746922428884,-6.883282503000024,-14.261041411227897
8,1251,2,6,102,60.5,220.5,0.21274788778849182,0.001965163963083161,-6.232179595369383,-13.609938503597256
8,1251,3,6,103,100.5,220.5,0.22411281210769288,0.0020701423952895724,-6.18013788407582,-13.557896792303692
8,1251,4,6,104,140.5,220.5,0.21886705153624242,0.0020216870158207725,-6.20382295977112,-13.581581867998992
8,1251,5,6,105,180.5,220.5,0.2148541382239089,0.0019846195144211133,-6.222328063608404,-13.600086971836276
8,1251,6,6,106,220.5,220.5,0.21673034533403038,0.002001950142886655,-6.213633502052229,-13.5913924102801
8,1251,7,6,107,260.5,220.5,0.2198364478382582,0.0020306413828815703,-6.199403583672404,-13.577162491900276
8,1251,8,6,108,300.5,220.5,0.2366757078349872,0.0021861865554073665,-6.125596551877649,-13.50335546010552
8,1251,9,6,109,340.5,220.5,0.2527186870528292,0.002334376438499125,-6.060010473418757,-13.437769381646628
8,1251,10,6,110,380.5,220.5,0.34245336863281545,0.003163260637128853,-5.756151936179034,-13.133910844406905
8,1251,11,6,111,420.5,220.5,0.4087624795486877,0.0037757615486561412,-5.579153181883518,-12.956912090111391
8,1251,12,6,112,460.5,220.5,0.4380894397316921,0.004046656295943651,-5.509864344803813,-12.887623253031686
8,1251,13,6,113,500.5,220.5,0.4336192381579225,0.004005364797674003,-5.5201206170483035,-12.897879525276176
8,1251,14,6,114,540.5,220.5,0.39276625064528786,0.0036280035007950845,-5.619072781791707,-12.99683169001958
8,1251,15,6,115,580.5,220.5,0.319839027496488,0.0029543707218777945,-5.8244696044811874,-13.202228512709059
8,1251,16,6,116,620.5,220.5,0.22816995394336503,0.002107618437996546,-6.162196671329705,-13.539955579557578
8,1251,17,6,117,660.5,220.5,0.22260102821607544,0.00205617796417508,-6.186906376684271,-13.564665284912143
8,1251,18,6,118,700.5,220.5,0.20270044360323664,0.0018723551674744228,-6.28055819270751,-13.658317100935381
8,1251,19,6,119,740.5,220.5,0.19174392689961414,0.001771149218918621,-6.336126666859807,-13.71388557508768
8,1251,20,6,120,780.5,220.5,0.13552263591462083,0.001251830055987324,-6.683148753546765,-14.060907661774637
8,1251,1,7,121,20.5,260.5,0.1305163848592411,0.0012055870391167638,-6.720788661276495,-14.098547569504367
8,1251,2,7,122,60.5,260.5,0.2557628005364904,0.0023624950824951297,-6.0480369800820855,-13.425795888309958
8,1251,3,7,123,100.5,260.5,0.2661986799945792,0.002458891876123956,-6.008044487384216,-13.385803395612088
8,1251,4,7,124,140.5,260.5,0.26546035215169245,0.0024520719011532784,-6.010821937866123,-13.388580846093996
8,1251,5,7,125,180.5,260.5,0.24554779786525274,0.002268138539917975,-6.088795810362302,-13.466554718590174
8,1251,6,7,126,220.5,260.5,0.24300824796626957,0.0022446805775578754,-6.099192049622337,-13.47695095785021
8,1251,7,7,127,260.5,260.5,0.2437495131304521,0.0022515276847272243,-6.096146322172451,-13.473905230400323
8,1251,8,7,128,300.5,260.5,0.2564112574246525,0.00236848491450463,-6.0455048048398226,-13.423263713067694
8,1251,9,7,129,340.5,260.5,0.25903076648264106,0.0023926814640226534,-6.035340590481994,-13.413099498709865
8,1251,10,7,130,380.5,260.5,0.3005741006043262,0.002776419530571274,-5.886593120028819,-13.264352028256692
8,1251,11,7,131,420.5,260.5,0.3191696462552994,0.002948187610466341,-5.826564666766025,-13.204323574993897
8,1251,12,7,132,460.5,260.5,0.37676983049069923,0.0034802436863362583,-5.660652962838107,-13.038411871065978
8,1251,13,7,133,500.5,260.5,0.3911099406881636,0.003612704074449323,-5.62329873594211,-13.001057644169983
8,1251,14,7,134,540.5,260.5,0.33882861824314997,0.003129778618035794,-5.76679300599354,-13.144551914221413
8,1251,15,7,135,580.5,260.5,0.27601739802637487,0.002549587915649117,-5.971823534576994,-13.349582442804866
8,1251,16,7,136,620.5,260.5,0.21742925043567232,0.0020084059678240436,-6.210413922376131,-13.588172830604003
8,1251,17,7,137,660.5,260.5,0.2379640217531424,0.0021980867820625615,-6.120167941495052,-13.497926849722925
8,1251,18,7,138,700.5,260.5,0.23073614135653434,0.002131322452543057,-6.151012622182154,-13.528771530410026
8,1251,19,7,139,740.5,260.5,0.23647814626667302,0.0021843616683141173,-6.126431635764561,-13.504190543992433
8,1251,20,7,140,780.5,260.5,0.1906710050138615,0.001761238580336016,-6.34173797861285,-13.719496886840723
8,1251,1,8,141,20.5,300.5,0.14978433397598534,0.0013835661468782933,-6.583090948620155,-13.960849856848029
8,1251,2,8,142,60.5,300.5,0.2890390919764027,0.0026698700202326107,-5.925725489315784,-13.303484397543656
8,1251,3,8,143,100.5,300.5,0.2927420521029152,0.002704074466974713,-5.912995581618972,-13.290754489846844
8,1251,4,8,144,140.5,300.5,0.29144519069533564,0.0026920952866886917,-5.917435471582146,-13.295194379810019
8,1251,5,8,145,180.5,300.5,0.2751911887462345,0.002541956174999777,-5.974821346725499,-13.352580254953372
8,1251,6,8,146,220.5,300.5,0.27488913162545425,0.0025391660567301183,-5.975919575983857,-13.35367848421173
8,1251,7,8,147,260.5,300.5,0.2694788158244438,0.002489190671537973,-5.995797652850565,-13.373556561078438
8,1251,8,8,148,300.5,300.5,0.28584764996779233,0.002640390494533037,-5.93682845816635,-13.314587366394223
8,1251,9,8,149,340.5,300.5,0.2842272214482095,0.0026254225070031106,-5.94251344084162,-13.320272349069493
8,1251,10,8,150,380.5,300.5,0.29284745286823066,0.002705048059652095,-5.912635599872171,-13.290394508100043
8,1251,11,8,151,420.5,300.5,0.2751914131692912,0.0025419582480079184,-5.974820531208962,-13.352579439436834
8,1251,12,8,152,460.5,300.5,0.33515018293268745,0.003095800708370998,-5.77770869600774,-13.155467604235612
8,1251,13,8,153,500.5,300.5,0.39083871875939824,0.0036101987825474945,-5.623992443735748,-13.00175135196362
8,1251,14,8,154,540.5,300.5,0.3083503069625434,0.0028482487772139432,-5.861050937697493,-13.238809845925365
8,1251,15,8,155,580.5,300.5,0.24469468663707075,0.002260258304492129,-6.092276178205941,-13.470035086433814
8,1251,16,8,156,620.5,300.5,0.21539777731715234,0.0019896411386829123,-6.219800988827709,-13.597559897055582
8,1251,17,8,157,660.5,300.5,0.24322444185101655,0.0022466775723847575,-6.098302788560621,-13.476061696788493
8,1251,18,8,158,700.5,300.5,0.2211528465401848,0.002042801030232088,-6.1934333588673915,-13.571192267095263
8,1251,19,8,159,740.5,300.5,0.23711273576770847,0.00219022340650456,-6.12375172825407,-13.501510636481942
8,1251,20,8,160,780.5,300.5,0.21663770859770004,0.0020010944522483773,-6.2140610219716175,-13.59181993019949
8,1251,1,9,161,20.5,340.5,0.16026801139125144,0.001480404452871497,-6.515439949572781,-13.893198857800654
8,1251,2,9,162,60.5,340.5,0.30937683605178246,0.0028577308829786535,-5.8577273666167065,-13.235486274844579
8,1251,3,9,163,100.5,340.5,0.3278771823579857,0.0030286196012800715,-5.799648340402942,-13.177407248630814
8,1251,4,9,164,140.5,340.5,0.3286754426148596,0.0030359931752613543,-5.79721666738891,-13.174975575616783
8,1251,5,9,165,180.5,340.5,0.31027323625712755,0.0028660109810720166,-5.854834118085933,-13.232593026313806
8,1251,6,9,166,220.5,340.5,0.3294231023811301,0.0030428993497225677,-5.794944484617425,-13.172703392845298
8,1251,7,9,167,260.5,340.5,0.3302910608105974,0.003050916729564849,-5.792313166453607,-13.17007207468148
8,1251,8,9,168,300.5,340.5,0.3457253463840494,0.0031934840759210038,-5.74664277137838,-13.124401679606253
8,1251,9,9,169,340.5,340.5,0.3427977554594344,0.003166441757223944,-5.755146795600622,-13.132905703828495
8,1251,10,9,170,380.5,340.5,0.354343214442932,0.003273087798072917,-5.722021458869342,-13.099780367097214
8,1251,11,9,171,420.5,340.5,0.32211640284946086,0.0029754069635091348,-5.8173744548832005,-13.195133363111072
8,1251,12,9,172,460.5,340.5,0.37038588190843824,0.003421274801491171,-5.677742048387237,-13.05550095661511
8,1251,13,9,173,500.5,340.5,0.4182099912516069,0.0038630287348659564,-5.556303756841072,-12.934062665068945
8,1251,14,9,174,540.5,340.5,0.31966217106545236,0.002952737089278554,-5.825022711921618,-13.20278162014949
8,1251,15,9,175,580.5,340.5,0.2668102393890043,0.002464540883950553,-6.005749742810345,-13.383508651038216
8,1251,16,9,176,620.5,340.5,0.24460732117487255,0.0022594513049034857,-6.092633280616035,-13.470392188843906
8,1251,17,9,177,660.5,340.5,0.27907632669492904,0.0025778434083243767,-5.96080211784436,-13.338561026072233
8,1251,18,9,178,700.5,340.5,0.2555968421638946,0.0023609621158622415,-6.048686066809173,-13.426444975037047
8,1251,19,9,179,740.5,340.5,0.2585586447164835,0.0023883204492521452,-6.0371649009755295,-13.414923809203401
8,1251,20,9,180,780.5,340.5,0.262104974455273,0.002421078092471653,-6.023542345259098,-13.40130125348697
8,1251,1,10,181,20.5,380.5,0.2090847262629355,0.0019313271382112134,-6.249547876000045,-13.627306784227917
8,1251,2,10,182,60.5,380.5,0.4093444496132073,0.003781137238211866,-5.577730457929127,-12.955489366157
8,1251,3,10,183,100.5,380.5,0.4190878455283246,0.0038711375231946055,-5.55420688148846,-12.931965789716333
8,1251,4,10,184,140.5,380.5,0.4143813483517775,0.003827663349420912,-5.565500753506162,-12.943259661734034
8,1251,5,10,185,180.5,380.5,0.3992167163815596,0.0036875868082572308,-5.6027830163709895,-12.980541924598862
8,1251,6,10,186,220.5,380.5,0.4277992958851358,0.003951605670189385,-5.53363328388523,-12.911392192113102
8,1251,7,10,187,260.5,380.5,0.5559597382835224,0.005135430738969825,-5.271591556165392,-12.649350464393265
8,1251,8,10,188,300.5,380.5,0.620244001514374,0.005729228020850313,-5.162174483186925,-12.539933391414799
8,1251,9,10,189,340.5,380.5,0.595953503387975,0.005504855351116478,-5.202124785062525,-12.579883693290398
8,1251,10,10,190,380.5,380.5,0.48745547817981333,0.0045026531134296725,-5.403088475178167,-12.78084738340604
8,1251,11,10,191,420.5,380.5,0.4483820965617104,0.004141730134264634,-5.486641671616445,-12.864400579844318
8,1251,12,10,192,460.5,380.5,0.4866600957827537,0.0044953061223980805,-5.40472151050802,-12.782480418735894
8,1251,13,10,193,500.5,380.5,0.4667836669945533,0.004311706454380728,-5.446421524135064,-12.824180432362937
8,1251,14,10,194,540.5,380.5,0.37640383033174546,0.003476862922699377,-5.661624850748694,-13.039383758976566
8,1251,15,10,195,580.5,380.5,0.322030972377587,0.002974617837532746,-5.817639706208162,-13.195398614436034
8,1251,16,10,196,620.5,380.5,0.3117096059263451,0.0028792788068584627,-5.850215430478431,-13.227974338706304
8,1251,17,10,197,660.5,380.5,0.32697831745031214,0.003020316736595482,-5.8023935734274685,-13.180152481655341
8,1251,18,10,198,700.5,380.5,0.30330599060681324,0.0028016541490664382,-5.877545268711688,-13.25530417693956
8,1251,19,10,199,740.5,380.5,0.28827645429625004,0.0026628254939555025,-5.928367504167776,-13.306126412395649
8,1251,20,10,200,780.5,380.5,0.2827147375628295,0.0026114516100076597,-5.947849039837363,-13.325607948065237
8,1251,1,11,201,20.5,420.5,0.22845368206728503,0.002110239250312178,-6.160953949148639,-13.538712857376511
8,1251,2,11,202,60.5,420.5,0.4465365590158962,0.0041246828022546604,-5.490766158575287,-12.868525066803159
8,1251,3,11,203,100.5,420.5,0.48570091705162466,0.004486446135602608,-5.406694397181972,-12.784453305409844
8,1251,4,11,204,140.5,420.5,0.53917039432121,0.004980346643604583,-5.302255783218526,-12.680014691446399
8,1251,5,11,205,180.5,420.5,0.5896273052585007,0.005446419910386149,-5.212796783335321,-12.590555691563193
8,1251,6,11,206,220.5,420.5,0.6237348221902328,0.005761472923796675,-5.156562121027162,-12.534321029255034
8,1251,7,11,207,260.5,420.5,0.6407983759324293,0.005919089910009175,-5.129572573321477,-12.50733148154935
8,1251,8,11,208,300.5,420.5,0.59062400998481,0.00545562652686699,-5.211107812604475,-12.588866720832348
8,1251,9,11,209,340.5,420.5,0.6140555572733046,0.005672065020378179,-5.172202026422708,-12.549960934650581
8,1251,10,11,210,380.5,420.5,0.6685435676586304,0.006175373774897036,-5.087185867952286,-12.464944776180158
8,1251,11,11,211,420.5,420.5,0.6803843292777483,0.006284747542464036,-5.069629606010172,-12.447388514238044
8,1251,12,11,212,460.5,420.5,0.6519795657766763,0.006022371176745653,-5.1122742140326825,-12.490033122260556
8,1251,13,11,213,500.5,420.5,0.5455382042537171,0.005039166454852566,-5.290514596518574,-12.668273504746447
8,1251,14,11,214,540.5,420.5,0.38914899937588177,0.0035945907514891044,-5.628325132539789,-13.00608404076766
8,1251,15,11,215,580.5,420.5,0.3374515881974743,0.003117058915621945,-5.770865376988994,-13.148624285216867
8,1251,16,11,216,620.5,420.5,0.3203343584330532,0.0029589461210343107,-5.822922114234637,-13.20068102246251
8,1251,17,11,217,660.5,420.5,0.33982962406574735,0.0031390249639800622,-5.763843048309069,-13.141601956536942
8,1251,18,11,218,700.5,420.5,0.33119005785925404,0.0030592208148429814,-5.789595031115243,-13.167353939343116
8,1251,19,11,219,740.5,420.5,0.312949629188672,0.00289073297006469,-5.846245186154882,-13.224004094382755
8,1251,20,11,220,780.5,420.5,0.27306884890577815,0.0025223520049408622,-5.982563477451373,-13.360322385679247
8,1251,1,12,221,20.5,460.5,0.33548471903058186,0.0030988908367420307,-5.776711026114141,-13.154469934342014
8,1251,2,12,222,60.5,460.5,0.6703241722780315,0.00619182131788757,-5.084526000041382,-12.462284908269254
8,1251,3,12,223,100.5,460.5,0.7645426815660283,0.007062122880139804,-4.953009581437604,-12.330768489665477
8,1251,4,12,224,140.5,460.5,0.7188166903230109,0.006639749379273982,-5.014681060291364,-12.392439968519238
8,1251,5,12,225,180.5,460.5,0.6215865775812642,0.005741629469963517,-5.160012229152319,-12.537771137380192
8,1251,6,12,226,220.5,460.5,0.5539432360813441,0.005116804197007922,-5.275225215084215,-12.652984123312088
8,1251,7,12,227,260.5,460.5,0.4615007072927132,0.004262907464494642,-5.457803848097889,-12.83556275632576
8,1251,8,12,228,300.5,460.5,0.41786200699608506,0.003859814385121851,-5.5571361834176,-12.934895091645473
8,1251,9,12,229,340.5,460.5,0.48369503129026514,0.004467917658289572,-5.410832827155036,-12.788591735382909
8,1251,10,12,230,380.5,460.5,0.6694297967018942,0.006183559921405767,-5.08586113429693,-12.463620042524802
8,1251,11,12,231,420.5,460.5,0.6913792265691345,0.006386308014623993,-5.053598953058474,-12.431357861286347
8,1251,12,12,232,460.5,460.5,0.5832360304945,0.0053873833531966194,-5.223695475165483,-12.601454383393357
8,1251,13,12,233,500.5,460.5,0.7680044408305232,0.0070940993412279526,-4.948491919172517,-12.32625082740039
8,1251,14,12,234,540.5,460.5,0.6652820057168581,0.006145246547510851,-5.092076415123612,-12.469835323351486
8,1251,15,12,235,580.5,460.5,0.5628706905728067,0.005199267586097495,-5.259237512142287,-12.63699642037016
8,1251,16,12,236,620.5,460.5,0.45973891440290876,0.004246633686487022,-5.4616286836697405,-12.839387591897612
8,1251,17,12,237,660.5,460.5,0.4860155162675685,0.004489352105896432,-5.40604688476755,-12.783805792995423
8,1251,18,12,238,700.5,460.5,0.5519780842550774,0.005098651981298003,-5.278779091582404,-12.656537999810276
8,1251,19,12,239,740.5,460.5,0.4606867378727671,0.0042553887841083994,-5.4595691500125785,-12.837328058240452
8,1251,20,12,240,780.5,460.5,0.33855541354190005,0.003127255011155264,-5.767599652454762,-13.145358560682634
8,1251,1,13,241,20.5,500.5,0.2623181783421805,0.0024230474685237265,-6.02272924653332,-13.400488154761192
8,1251,2,13,242,60.5,500.5,0.47270123638991207,0.004366367368976336,-5.433823881248014,-12.811582789475887
8,1251,3,13,243,100.5,500.5,0.4972047765268081,0.004592707919500921,-5.383285468192485,-12.761044376420358
8,1251,4,13,244,140.5,500.5,0.4602985674775848,0.004251803232777773,-5.4604120959660305,-12.838171004193903
8,1251,5,13,245,180.5,500.5,0.41645263980602193,0.0038467959827233403,-5.560514689442979,-12.93827359767085
8,1251,6,13,246,220.5,500.5,0.4326409797797303,0.003996328571127215,-5.52237919656931,-12.900138104797183
8,1251,7,13,247,260.5,500.5,0.48189620983102,0.004451301845345551,-5.414558676072399,-12.792317584300271
8,1251,8,13,248,300.5,500.5,0.5625266240532326,0.005196089424696228,-5.259848970026224,-12.637607878254096
8,1251,9,13,249,340.5,500.5,0.6176350627653923,0.005705129109859069,-5.166389664923462,-12.544148573151334
8,1251,10,13,250,380.5,500.5,0.6103284867055724,0.005637637864161911,-5.178290119612105,-12.556049027839977
8,1251,11,13,251,420.5,500.5,0.5660976845064948,0.005229075506888118,-5.253520783855898,-12.63127969208377
8,1251,12,13,252,460.5,500.5,0.6658760093359162,0.0061507333916729625,-5.091183953594977,-12.46894286182285
8,1251,13,13,253,500.5,500.5,0.7899582500424795,0.007296887886694647,-4.9203073386178175,-12.29806624684569
8,1251,14,13,254,540.5,500.5,0.8063861861792969,0.007448633638060228,-4.89972466769851,-12.277483575926382
8,1251,15,13,255,580.5,500.5,0.7475894518780543,0.006905524963295618,-4.975433468465407,-12.35319237669328
8,1251,16,13,256,620.5,500.5,0.5987607046100392,0.005530785623496939,-5.197425407806459,-12.575184316034331
8,1251,17,13,257,660.5,500.5,0.7050582420732168,0.0065126618346243266,-5.034007022365058,-12.411765930592932
8,1251,18,13,258,700.5,500.5,0.7440758293576328,0.006873069438454525,-4.980144483815788,-12.35790339204366
8,1251,19,13,259,740.5,500.5,0.568652818354477,0.005252677419043884,-5.249017347796757,-12.62677625602463
8,1251,20,13,260,780.5,500.5,0.4798121769222767,0.004432051518525793,-5.418892705388607,-12.79665161361648
8,1251,1,14,261,20.5,540.5,0.1851650198960759,0.0017103794923929122,-6.37104000771339,-13.748798915941261
8,1251,2,14,262,60.5,540.5,0.3632080405607305,0.003354972685423786,-5.697311650045051,-13.075070558272923
8,1251,3,14,263,100.5,540.5,0.4191619880222054,0.003871822381496242,-5.5540299831674425,-12.931788891395314
8,1251,4,14,264,140.5,540.5,0.5040169197239003,0.004655632061599087,-5.369677596246249,-12.747436504474122
8,1251,5,14,265,180.5,540.5,0.5823192869770041,0.00537891534280789,-5.225268534277814,-12.603027442505686
8,1251,6,14,266,220.5,540.5,0.6066368452841178,0.005603537968922152,-5.184357100565434,-12.562116008793307
8,1251,7,14,267,260.5,540.5,0.61722158979479,0.005701309837244976,-5.167059334532801,-12.544818242760673
8,1251,8,14,268,300.5,540.5,0.6289689260653561,0.005809820629719152,-5.148205581276618,-12.52596448950449
8,1251,9,14,269,340.5,540.5,0.6486978487782922,0.005992057775990891,-5.117320390625639,-12.495079298853511
8,1251,10,14,270,380.5,540.5,0.6446446636217502,0.005954618281347078,-5.123588178758858,-12.50134708698673
8,1251,11,14,271,420.5,540.5,0.5081444033187467,0.004693757855011771,-5.361521768948724,-12.739280677176597
8,1251,12,14,272,460.5,540.5,0.4863994755981498,0.0044928987593912855,-5.405257182112311,-12.783016090340183
8,1251,13,14,273,500.5,540.5,0.49028495279102285,0.004528789126333057,-5.397300676248713,-12.775059584476585
8,1251,14,14,274,540.5,540.5,0.5247247292166449,0.004846911238997973,-5.329413634851466,-12.707172543079338
8,1251,15,14,275,580.5,540.5,0.5768024520663493,0.00532795603473017,-5.234787597517927,-12.6125465057458
8,1251,16,14,276,620.5,540.5,0.5656087509096805,0.00522455920031141,-5.254384848266833,-12.632143756494706
8,1251,17,14,277,660.5,540.5,0.5605679020475867,0.005177996601593701,-5.263337053969402,-12.641095962197275
8,1251,18,14,278,700.5,540.5,0.5655307036758567,0.005223838273711746,-5.25452284581193,-12.632281754039802
8,1251,19,14,279,740.5,540.5,0.6485771541226139,0.005990942912805449,-5.117506464751412,-12.495265372979285
8,1251,20,14,280,780.5,540.5,0.6885771664252227,0.006360425230665726,-5.057660043697581,-12.435418951925453
8,1251,1,15,281,20.5,580.5,0.2870888885980658,0.0026518558841599612,-5.932495550457908,-13.31025445868578
8,1251,2,15,282,60.5,580.5,0.5646302572483144,0.005215520800440979,-5.256116329659292,-12.633875237887164
8,1251,3,15,283,100.5,580.5,0.5750349517571786,0.005311629536975354,-5.2378566100202475,-12.61561551824812
8,1251,4,15,284,140.5,580.5,0.5764816149627827,0.005324992444724634,-5.23534398621871,-12.613102894446582
8,1251,5,15,285,180.5,580.5,0.5698226557906975,0.00526348327190674,-5.2469622524090855,-12.624721160636959
8,1251,6,15,286,220.5,580.5,0.550022487536265,0.0050805880266421785,-5.282328270814621,-12.660087179042494
8,1251,7,15,287,260.5,580.5,0.5570816526082738,0.005145793923411215,-5.269575611899725,-12.647334520127597
8,1251,8,15,288,300.5,580.5,0.5691172192067296,0.005256967115307187,-5.248201012574856,-12.625959920802728
8,1251,9,15,289,340.5,580.5,0.5821179363179155,0.005377055455674358,-5.2256143677105955,-12.603373275938468
8,1251,10,15,290,380.5,580.5,0.5090267190213671,0.0047019078537773335,-5.359786926296327,-12.7375458345242
8,1251,11,15,291,420.5,580.5,0.4538345045303869,0.00419209432712902,-5.47455483051593,-12.852313738743803
8,1251,12,15,292,460.5,580.5,0.3967009191707982,0.0036643482507871393,-5.609104790074686,-12.986863698302558
8,1251,13,15,293,500.5,580.5,0.3793881516924236,0.0035044292635605114,-5.653727606687438,-13.031486514915311
8,1251,14,15,294,540.5,580.5,0.4013059150129292,0.003706884851141548,-5.5975634178421085,-12.975322326069982
8,1251,15,15,295,580.5,580.5,0.5007642698108625,0.004625587155113425,-5.376151963618573,-12.753910871846445
8,1251,16,15,296,620.5,580.5,0.5844360102158118,0.005398467632007871,-5.221640137533153,-12.599399045761025
8,1251,17,15,297,660.5,580.5,0.6057298833392895,0.005595160311459173,-5.185853284999742,-12.563612193227614
8,1251,18,15,298,700.5,580.5,0.6087813592510671,0.0056233469626094,-5.1808282473947616,-12.558587155622634
8,1251,19,15,299,740.5,580.5,0.5782558841506066,0.005341381466984571,-5.2322709577850395,-12.610029866012912
8,1251,20,15,300,780.5,580.5,0.5904375227190725,0.005453903933716897,-5.211423608627161,-12.589182516855033
9,1266,1,1,1,20.5,20.5,0.017983867687832715,2.219354581857359e-4,-8.413123947254913,-15.790882855482785
9,1266,2,1,2,60.5,20.5,0.03717841215074963,4.588116459996668e-4,-7.686870789422527,-15.0646296976504
9,1266,3,1,3,100.5,20.5,0.04878467282704132,6.020422805732637e-4,-7.4151828816113055,-14.792941789839178
9,1266,4,1,4,140.5,20.5,0.06596722832631392,8.140888988940232e-4,-7.113440985524454,-14.491199893752327
